date,product_id,initial_stock,daily_restock,warehouse_id
2023-02-11,The Ordinary Niacinamide 10% + Zinc 1% Serum,590,50,W3
2023-02-12,The Ordinary Niacinamide 10% + Zinc 1% Serum,773,100,W2
2023-02-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,1136,0,W1
2023-02-14,The Ordinary Niacinamide 10% + Zinc 1% Serum,940,50,W1
2023-02-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,846,100,W1
2023-02-16,The Ordinary Niacinamide 10% + Zinc 1% Serum,865,0,W1
2023-02-17,The Ordinary Niacinamide 10% + Zinc 1% Serum,666,0,W1
2023-02-18,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,50,W3
2023-02-19,The Ordinary Niacinamide 10% + Zinc 1% Serum,707,100,W1
2023-02-20,The Ordinary Niacinamide 10% + Zinc 1% Serum,930,0,W1
2023-02-21,The Ordinary Niacinamide 10% + Zinc 1% Serum,747,0,W3
2023-02-22,The Ordinary Niacinamide 10% + Zinc 1% Serum,767,0,W1
2023-02-23,The Ordinary Niacinamide 10% + Zinc 1% Serum,886,100,W1
2023-02-24,The Ordinary Niacinamide 10% + Zinc 1% Serum,817,0,W1
2023-02-25,The Ordinary Niacinamide 10% + Zinc 1% Serum,1077,100,W2
2023-02-26,The Ordinary Niacinamide 10% + Zinc 1% Serum,804,0,W2
2023-02-27,The Ordinary Niacinamide 10% + Zinc 1% Serum,909,0,W3
2023-02-28,The Ordinary Niacinamide 10% + Zinc 1% Serum,759,50,W1
2023-03-01,The Ordinary Niacinamide 10% + Zinc 1% Serum,702,0,W3
2023-03-02,The Ordinary Niacinamide 10% + Zinc 1% Serum,1107,50,W2
2023-03-03,The Ordinary Niacinamide 10% + Zinc 1% Serum,758,50,W3
2023-03-04,The Ordinary Niacinamide 10% + Zinc 1% Serum,740,50,W1
2023-03-05,The Ordinary Niacinamide 10% + Zinc 1% Serum,766,50,W3
2023-03-06,The Ordinary Niacinamide 10% + Zinc 1% Serum,1083,0,W3
2023-03-07,The Ordinary Niacinamide 10% + Zinc 1% Serum,1078,0,W3
2023-03-08,The Ordinary Niacinamide 10% + Zinc 1% Serum,678,200,W2
2023-03-09,The Ordinary Niacinamide 10% + Zinc 1% Serum,807,0,W3
2023-03-10,The Ordinary Niacinamide 10% + Zinc 1% Serum,828,0,W3
2023-03-11,The Ordinary Niacinamide 10% + Zinc 1% Serum,752,0,W1
2023-03-12,The Ordinary Niacinamide 10% + Zinc 1% Serum,551,50,W2
2023-03-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,624,0,W3
2023-03-14,The Ordinary Niacinamide 10% + Zinc 1% Serum,818,100,W3
2023-03-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,1123,50,W2
2023-03-16,The Ordinary Niacinamide 10% + Zinc 1% Serum,684,0,W2
2023-03-17,The Ordinary Niacinamide 10% + Zinc 1% Serum,856,0,W3
2023-03-18,The Ordinary Niacinamide 10% + Zinc 1% Serum,957,0,W3
2023-03-19,The Ordinary Niacinamide 10% + Zinc 1% Serum,806,0,W2
2023-03-20,The Ordinary Niacinamide 10% + Zinc 1% Serum,1013,50,W1
2023-03-21,The Ordinary Niacinamide 10% + Zinc 1% Serum,791,50,W1
2023-03-22,The Ordinary Niacinamide 10% + Zinc 1% Serum,862,0,W2
2023-03-23,The Ordinary Niacinamide 10% + Zinc 1% Serum,876,0,W3
2023-03-24,The Ordinary Niacinamide 10% + Zinc 1% Serum,623,50,W1
2023-03-25,The Ordinary Niacinamide 10% + Zinc 1% Serum,956,50,W3
2023-03-26,The Ordinary Niacinamide 10% + Zinc 1% Serum,665,50,W2
2023-03-27,The Ordinary Niacinamide 10% + Zinc 1% Serum,839,100,W3
2023-03-28,The Ordinary Niacinamide 10% + Zinc 1% Serum,727,0,W1
2023-03-29,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,100,W1
2023-03-30,The Ordinary Niacinamide 10% + Zinc 1% Serum,986,0,W2
2023-03-31,The Ordinary Niacinamide 10% + Zinc 1% Serum,870,0,W3
2023-04-01,The Ordinary Niacinamide 10% + Zinc 1% Serum,1018,50,W1
2023-04-02,The Ordinary Niacinamide 10% + Zinc 1% Serum,550,0,W3
2023-04-03,The Ordinary Niacinamide 10% + Zinc 1% Serum,660,0,W2
2023-04-04,The Ordinary Niacinamide 10% + Zinc 1% Serum,877,100,W2
2023-04-05,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,0,W3
2023-04-06,The Ordinary Niacinamide 10% + Zinc 1% Serum,832,50,W2
2023-04-07,The Ordinary Niacinamide 10% + Zinc 1% Serum,940,0,W2
2023-04-08,The Ordinary Niacinamide 10% + Zinc 1% Serum,949,50,W1
2023-04-09,The Ordinary Niacinamide 10% + Zinc 1% Serum,766,0,W1
2023-04-10,The Ordinary Niacinamide 10% + Zinc 1% Serum,834,200,W3
2023-04-11,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,0,W2
2023-04-12,The Ordinary Niacinamide 10% + Zinc 1% Serum,1050,0,W2
2023-04-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,828,100,W3
2023-04-14,The Ordinary Niacinamide 10% + Zinc 1% Serum,890,50,W1
2023-04-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,1101,0,W3
2023-04-16,The Ordinary Niacinamide 10% + Zinc 1% Serum,834,0,W2
2023-04-17,The Ordinary Niacinamide 10% + Zinc 1% Serum,740,0,W3
2023-04-18,The Ordinary Niacinamide 10% + Zinc 1% Serum,652,0,W1
2023-04-19,The Ordinary Niacinamide 10% + Zinc 1% Serum,840,0,W2
2023-04-20,The Ordinary Niacinamide 10% + Zinc 1% Serum,747,100,W1
2023-04-21,The Ordinary Niacinamide 10% + Zinc 1% Serum,999,0,W2
2023-04-22,The Ordinary Niacinamide 10% + Zinc 1% Serum,774,100,W2
2023-04-23,The Ordinary Niacinamide 10% + Zinc 1% Serum,832,100,W1
2023-04-24,The Ordinary Niacinamide 10% + Zinc 1% Serum,897,0,W3
2023-04-25,The Ordinary Niacinamide 10% + Zinc 1% Serum,1054,100,W1
2023-04-26,The Ordinary Niacinamide 10% + Zinc 1% Serum,770,0,W3
2023-04-27,The Ordinary Niacinamide 10% + Zinc 1% Serum,726,50,W3
2023-04-28,The Ordinary Niacinamide 10% + Zinc 1% Serum,727,100,W2
2023-04-29,The Ordinary Niacinamide 10% + Zinc 1% Serum,1128,0,W2
2023-04-30,The Ordinary Niacinamide 10% + Zinc 1% Serum,891,50,W3
2023-05-01,The Ordinary Niacinamide 10% + Zinc 1% Serum,906,50,W3
2023-05-02,The Ordinary Niacinamide 10% + Zinc 1% Serum,1147,100,W3
2023-05-03,The Ordinary Niacinamide 10% + Zinc 1% Serum,859,50,W3
2023-05-04,The Ordinary Niacinamide 10% + Zinc 1% Serum,649,100,W2
2023-05-05,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,200,W3
2023-05-06,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,0,W2
2023-05-07,The Ordinary Niacinamide 10% + Zinc 1% Serum,1001,100,W2
2023-05-08,The Ordinary Niacinamide 10% + Zinc 1% Serum,803,50,W1
2023-05-09,The Ordinary Niacinamide 10% + Zinc 1% Serum,759,50,W3
2023-05-10,The Ordinary Niacinamide 10% + Zinc 1% Serum,555,0,W2
2023-05-11,The Ordinary Niacinamide 10% + Zinc 1% Serum,846,50,W3
2023-05-12,The Ordinary Niacinamide 10% + Zinc 1% Serum,672,0,W2
2023-05-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,943,100,W1
2023-05-14,The Ordinary Niacinamide 10% + Zinc 1% Serum,675,50,W3
2023-05-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,1013,100,W3
2023-05-16,The Ordinary Niacinamide 10% + Zinc 1% Serum,819,0,W3
2023-05-17,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,0,W1
2023-05-18,The Ordinary Niacinamide 10% + Zinc 1% Serum,677,50,W2
2023-05-19,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,50,W1
2023-05-20,The Ordinary Niacinamide 10% + Zinc 1% Serum,992,0,W1
2023-05-21,The Ordinary Niacinamide 10% + Zinc 1% Serum,655,0,W1
2023-05-22,The Ordinary Niacinamide 10% + Zinc 1% Serum,986,0,W1
2023-05-23,The Ordinary Niacinamide 10% + Zinc 1% Serum,894,0,W1
2023-05-24,The Ordinary Niacinamide 10% + Zinc 1% Serum,614,0,W3
2023-05-25,The Ordinary Niacinamide 10% + Zinc 1% Serum,918,50,W3
2023-05-26,The Ordinary Niacinamide 10% + Zinc 1% Serum,1010,50,W1
2023-05-27,The Ordinary Niacinamide 10% + Zinc 1% Serum,1003,100,W3
2023-05-28,The Ordinary Niacinamide 10% + Zinc 1% Serum,938,0,W3
2023-05-29,The Ordinary Niacinamide 10% + Zinc 1% Serum,842,0,W3
2023-05-30,The Ordinary Niacinamide 10% + Zinc 1% Serum,999,100,W3
2023-05-31,The Ordinary Niacinamide 10% + Zinc 1% Serum,660,100,W2
2023-06-01,The Ordinary Niacinamide 10% + Zinc 1% Serum,799,0,W2
2023-06-02,The Ordinary Niacinamide 10% + Zinc 1% Serum,774,0,W3
2023-06-03,The Ordinary Niacinamide 10% + Zinc 1% Serum,850,50,W1
2023-06-04,The Ordinary Niacinamide 10% + Zinc 1% Serum,970,100,W2
2023-06-05,The Ordinary Niacinamide 10% + Zinc 1% Serum,851,0,W3
2023-06-06,The Ordinary Niacinamide 10% + Zinc 1% Serum,937,50,W1
2023-06-07,The Ordinary Niacinamide 10% + Zinc 1% Serum,1120,0,W2
2023-06-08,The Ordinary Niacinamide 10% + Zinc 1% Serum,1091,50,W3
2023-06-09,The Ordinary Niacinamide 10% + Zinc 1% Serum,628,100,W3
2023-06-10,The Ordinary Niacinamide 10% + Zinc 1% Serum,542,100,W2
2023-06-11,The Ordinary Niacinamide 10% + Zinc 1% Serum,1020,50,W3
2023-06-12,The Ordinary Niacinamide 10% + Zinc 1% Serum,739,0,W2
2023-06-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,636,0,W2
2023-06-14,The Ordinary Niacinamide 10% + Zinc 1% Serum,893,0,W1
2023-06-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,716,0,W2
2023-06-16,The Ordinary Niacinamide 10% + Zinc 1% Serum,907,100,W1
2023-06-17,The Ordinary Niacinamide 10% + Zinc 1% Serum,516,50,W3
2023-06-18,The Ordinary Niacinamide 10% + Zinc 1% Serum,763,0,W2
2023-06-19,The Ordinary Niacinamide 10% + Zinc 1% Serum,884,50,W1
2023-06-20,The Ordinary Niacinamide 10% + Zinc 1% Serum,662,50,W2
2023-06-21,The Ordinary Niacinamide 10% + Zinc 1% Serum,866,100,W1
2023-06-22,The Ordinary Niacinamide 10% + Zinc 1% Serum,773,50,W1
2023-06-23,The Ordinary Niacinamide 10% + Zinc 1% Serum,786,50,W3
2023-06-24,The Ordinary Niacinamide 10% + Zinc 1% Serum,855,0,W1
2023-06-25,The Ordinary Niacinamide 10% + Zinc 1% Serum,755,50,W3
2023-06-26,The Ordinary Niacinamide 10% + Zinc 1% Serum,776,50,W2
2023-06-27,The Ordinary Niacinamide 10% + Zinc 1% Serum,931,100,W1
2023-06-28,The Ordinary Niacinamide 10% + Zinc 1% Serum,762,0,W2
2023-06-29,The Ordinary Niacinamide 10% + Zinc 1% Serum,930,0,W1
2023-06-30,The Ordinary Niacinamide 10% + Zinc 1% Serum,1045,100,W3
2023-07-01,The Ordinary Niacinamide 10% + Zinc 1% Serum,580,0,W1
2023-07-02,The Ordinary Niacinamide 10% + Zinc 1% Serum,806,50,W1
2023-07-03,The Ordinary Niacinamide 10% + Zinc 1% Serum,536,0,W2
2023-07-04,The Ordinary Niacinamide 10% + Zinc 1% Serum,766,0,W2
2023-07-05,The Ordinary Niacinamide 10% + Zinc 1% Serum,1147,0,W1
2023-07-06,The Ordinary Niacinamide 10% + Zinc 1% Serum,1018,0,W1
2023-07-07,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,100,W1
2023-07-08,The Ordinary Niacinamide 10% + Zinc 1% Serum,626,50,W3
2023-07-09,The Ordinary Niacinamide 10% + Zinc 1% Serum,869,0,W3
2023-07-10,The Ordinary Niacinamide 10% + Zinc 1% Serum,861,0,W3
2023-07-11,The Ordinary Niacinamide 10% + Zinc 1% Serum,690,0,W3
2023-07-12,The Ordinary Niacinamide 10% + Zinc 1% Serum,750,0,W1
2023-07-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,828,0,W1
2023-07-14,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,0,W2
2023-07-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,536,0,W1
2023-07-16,The Ordinary Niacinamide 10% + Zinc 1% Serum,739,200,W1
2023-07-17,The Ordinary Niacinamide 10% + Zinc 1% Serum,720,0,W1
2023-07-18,The Ordinary Niacinamide 10% + Zinc 1% Serum,631,0,W2
2023-07-19,The Ordinary Niacinamide 10% + Zinc 1% Serum,935,100,W1
2023-07-20,The Ordinary Niacinamide 10% + Zinc 1% Serum,674,50,W1
2023-07-21,The Ordinary Niacinamide 10% + Zinc 1% Serum,713,0,W1
2023-07-22,The Ordinary Niacinamide 10% + Zinc 1% Serum,606,50,W1
2023-07-23,The Ordinary Niacinamide 10% + Zinc 1% Serum,698,200,W3
2023-07-24,The Ordinary Niacinamide 10% + Zinc 1% Serum,810,100,W1
2023-07-25,The Ordinary Niacinamide 10% + Zinc 1% Serum,872,50,W1
2023-07-26,The Ordinary Niacinamide 10% + Zinc 1% Serum,705,0,W1
2023-07-27,The Ordinary Niacinamide 10% + Zinc 1% Serum,598,0,W2
2023-07-28,The Ordinary Niacinamide 10% + Zinc 1% Serum,629,200,W1
2023-07-29,The Ordinary Niacinamide 10% + Zinc 1% Serum,799,50,W1
2023-07-30,The Ordinary Niacinamide 10% + Zinc 1% Serum,725,0,W2
2023-07-31,The Ordinary Niacinamide 10% + Zinc 1% Serum,863,50,W2
2023-08-01,The Ordinary Niacinamide 10% + Zinc 1% Serum,850,50,W1
2023-08-02,The Ordinary Niacinamide 10% + Zinc 1% Serum,1008,0,W2
2023-08-03,The Ordinary Niacinamide 10% + Zinc 1% Serum,840,0,W2
2023-08-04,The Ordinary Niacinamide 10% + Zinc 1% Serum,983,50,W3
2023-08-05,The Ordinary Niacinamide 10% + Zinc 1% Serum,571,0,W2
2023-08-06,The Ordinary Niacinamide 10% + Zinc 1% Serum,930,50,W3
2023-08-07,The Ordinary Niacinamide 10% + Zinc 1% Serum,848,0,W3
2023-08-08,The Ordinary Niacinamide 10% + Zinc 1% Serum,841,100,W1
2023-08-09,The Ordinary Niacinamide 10% + Zinc 1% Serum,1092,0,W3
2023-08-10,The Ordinary Niacinamide 10% + Zinc 1% Serum,572,0,W3
2023-08-11,The Ordinary Niacinamide 10% + Zinc 1% Serum,799,50,W1
2023-08-12,The Ordinary Niacinamide 10% + Zinc 1% Serum,857,200,W3
2023-08-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,855,0,W1
2023-08-14,The Ordinary Niacinamide 10% + Zinc 1% Serum,749,0,W1
2023-08-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,518,0,W3
2023-08-16,The Ordinary Niacinamide 10% + Zinc 1% Serum,506,0,W3
2023-08-17,The Ordinary Niacinamide 10% + Zinc 1% Serum,671,0,W3
2023-08-18,The Ordinary Niacinamide 10% + Zinc 1% Serum,748,0,W2
2023-08-19,The Ordinary Niacinamide 10% + Zinc 1% Serum,824,0,W1
2023-08-20,The Ordinary Niacinamide 10% + Zinc 1% Serum,670,50,W3
2023-08-21,The Ordinary Niacinamide 10% + Zinc 1% Serum,939,0,W3
2023-08-22,The Ordinary Niacinamide 10% + Zinc 1% Serum,602,0,W2
2023-08-23,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,100,W2
2023-08-24,The Ordinary Niacinamide 10% + Zinc 1% Serum,652,100,W1
2023-08-25,The Ordinary Niacinamide 10% + Zinc 1% Serum,889,50,W3
2023-08-26,The Ordinary Niacinamide 10% + Zinc 1% Serum,957,0,W3
2023-08-27,The Ordinary Niacinamide 10% + Zinc 1% Serum,1178,100,W3
2023-08-28,The Ordinary Niacinamide 10% + Zinc 1% Serum,864,50,W1
2023-08-29,The Ordinary Niacinamide 10% + Zinc 1% Serum,549,0,W1
2023-08-30,The Ordinary Niacinamide 10% + Zinc 1% Serum,923,0,W3
2023-08-31,The Ordinary Niacinamide 10% + Zinc 1% Serum,837,0,W1
2023-09-01,The Ordinary Niacinamide 10% + Zinc 1% Serum,1149,100,W3
2023-09-02,The Ordinary Niacinamide 10% + Zinc 1% Serum,746,50,W3
2023-09-03,The Ordinary Niacinamide 10% + Zinc 1% Serum,528,200,W2
2023-09-04,The Ordinary Niacinamide 10% + Zinc 1% Serum,925,0,W2
2023-09-05,The Ordinary Niacinamide 10% + Zinc 1% Serum,701,0,W1
2023-09-06,The Ordinary Niacinamide 10% + Zinc 1% Serum,565,0,W2
2023-09-07,The Ordinary Niacinamide 10% + Zinc 1% Serum,956,100,W3
2023-09-08,The Ordinary Niacinamide 10% + Zinc 1% Serum,738,0,W3
2023-09-09,The Ordinary Niacinamide 10% + Zinc 1% Serum,850,50,W3
2023-09-10,The Ordinary Niacinamide 10% + Zinc 1% Serum,688,0,W2
2023-09-11,The Ordinary Niacinamide 10% + Zinc 1% Serum,874,50,W2
2023-09-12,The Ordinary Niacinamide 10% + Zinc 1% Serum,754,0,W3
2023-09-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,703,50,W1
2023-09-14,The Ordinary Niacinamide 10% + Zinc 1% Serum,710,100,W2
2023-09-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,1102,100,W3
2023-09-16,The Ordinary Niacinamide 10% + Zinc 1% Serum,850,50,W3
2023-09-17,The Ordinary Niacinamide 10% + Zinc 1% Serum,1028,0,W3
2023-09-18,The Ordinary Niacinamide 10% + Zinc 1% Serum,662,50,W1
2023-09-19,The Ordinary Niacinamide 10% + Zinc 1% Serum,614,0,W2
2023-09-20,The Ordinary Niacinamide 10% + Zinc 1% Serum,681,0,W1
2023-09-21,The Ordinary Niacinamide 10% + Zinc 1% Serum,583,0,W1
2023-09-22,The Ordinary Niacinamide 10% + Zinc 1% Serum,726,0,W3
2023-09-23,The Ordinary Niacinamide 10% + Zinc 1% Serum,934,0,W1
2023-09-24,The Ordinary Niacinamide 10% + Zinc 1% Serum,646,0,W2
2023-09-25,The Ordinary Niacinamide 10% + Zinc 1% Serum,649,50,W3
2023-09-26,The Ordinary Niacinamide 10% + Zinc 1% Serum,891,0,W3
2023-09-27,The Ordinary Niacinamide 10% + Zinc 1% Serum,1187,0,W3
2023-09-28,The Ordinary Niacinamide 10% + Zinc 1% Serum,798,50,W3
2023-09-29,The Ordinary Niacinamide 10% + Zinc 1% Serum,557,100,W3
2023-09-30,The Ordinary Niacinamide 10% + Zinc 1% Serum,1078,0,W2
2023-10-01,The Ordinary Niacinamide 10% + Zinc 1% Serum,640,200,W2
2023-10-02,The Ordinary Niacinamide 10% + Zinc 1% Serum,805,50,W1
2023-10-03,The Ordinary Niacinamide 10% + Zinc 1% Serum,709,0,W3
2023-10-04,The Ordinary Niacinamide 10% + Zinc 1% Serum,726,50,W1
2023-10-05,The Ordinary Niacinamide 10% + Zinc 1% Serum,1264,0,W3
2023-10-06,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,0,W2
2023-10-07,The Ordinary Niacinamide 10% + Zinc 1% Serum,614,50,W1
2023-10-08,The Ordinary Niacinamide 10% + Zinc 1% Serum,811,100,W3
2023-10-09,The Ordinary Niacinamide 10% + Zinc 1% Serum,923,0,W3
2023-10-10,The Ordinary Niacinamide 10% + Zinc 1% Serum,835,0,W2
2023-10-11,The Ordinary Niacinamide 10% + Zinc 1% Serum,548,0,W1
2023-10-12,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,0,W1
2023-10-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,1048,0,W1
2023-10-14,The Ordinary Niacinamide 10% + Zinc 1% Serum,1110,0,W1
2023-10-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,916,0,W3
2023-10-16,The Ordinary Niacinamide 10% + Zinc 1% Serum,700,50,W3
2023-10-17,The Ordinary Niacinamide 10% + Zinc 1% Serum,1104,0,W1
2023-10-18,The Ordinary Niacinamide 10% + Zinc 1% Serum,841,100,W2
2023-10-19,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,50,W1
2023-10-20,The Ordinary Niacinamide 10% + Zinc 1% Serum,991,100,W3
2023-10-21,The Ordinary Niacinamide 10% + Zinc 1% Serum,614,0,W2
2023-10-22,The Ordinary Niacinamide 10% + Zinc 1% Serum,706,0,W3
2023-10-23,The Ordinary Niacinamide 10% + Zinc 1% Serum,907,50,W3
2023-10-24,The Ordinary Niacinamide 10% + Zinc 1% Serum,739,0,W2
2023-10-25,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,0,W3
2023-10-26,The Ordinary Niacinamide 10% + Zinc 1% Serum,543,0,W3
2023-10-27,The Ordinary Niacinamide 10% + Zinc 1% Serum,1204,0,W2
2023-10-28,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,0,W3
2023-10-29,The Ordinary Niacinamide 10% + Zinc 1% Serum,942,0,W1
2023-10-30,The Ordinary Niacinamide 10% + Zinc 1% Serum,585,50,W1
2023-10-31,The Ordinary Niacinamide 10% + Zinc 1% Serum,1128,0,W2
2023-11-01,The Ordinary Niacinamide 10% + Zinc 1% Serum,1029,0,W1
2023-11-02,The Ordinary Niacinamide 10% + Zinc 1% Serum,618,0,W3
2023-11-03,The Ordinary Niacinamide 10% + Zinc 1% Serum,750,100,W3
2023-11-04,The Ordinary Niacinamide 10% + Zinc 1% Serum,656,0,W1
2023-11-05,The Ordinary Niacinamide 10% + Zinc 1% Serum,789,50,W1
2023-11-06,The Ordinary Niacinamide 10% + Zinc 1% Serum,856,0,W2
2023-11-07,The Ordinary Niacinamide 10% + Zinc 1% Serum,717,100,W1
2023-11-08,The Ordinary Niacinamide 10% + Zinc 1% Serum,1004,0,W2
2023-11-09,The Ordinary Niacinamide 10% + Zinc 1% Serum,801,0,W3
2023-11-10,The Ordinary Niacinamide 10% + Zinc 1% Serum,802,0,W2
2023-11-11,The Ordinary Niacinamide 10% + Zinc 1% Serum,720,50,W1
2023-11-12,The Ordinary Niacinamide 10% + Zinc 1% Serum,735,100,W2
2023-11-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,1071,0,W1
2023-11-14,The Ordinary Niacinamide 10% + Zinc 1% Serum,1097,100,W2
2023-11-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,980,0,W3
2023-11-16,The Ordinary Niacinamide 10% + Zinc 1% Serum,1228,100,W2
2023-11-17,The Ordinary Niacinamide 10% + Zinc 1% Serum,583,50,W3
2023-11-18,The Ordinary Niacinamide 10% + Zinc 1% Serum,626,100,W3
2023-11-19,The Ordinary Niacinamide 10% + Zinc 1% Serum,899,50,W3
2023-11-20,The Ordinary Niacinamide 10% + Zinc 1% Serum,692,0,W1
2023-11-21,The Ordinary Niacinamide 10% + Zinc 1% Serum,1135,100,W2
2023-11-22,The Ordinary Niacinamide 10% + Zinc 1% Serum,1400,50,W2
2023-11-23,The Ordinary Niacinamide 10% + Zinc 1% Serum,868,200,W1
2023-11-24,The Ordinary Niacinamide 10% + Zinc 1% Serum,1008,0,W2
2023-11-25,The Ordinary Niacinamide 10% + Zinc 1% Serum,778,100,W3
2023-11-26,The Ordinary Niacinamide 10% + Zinc 1% Serum,1006,0,W2
2023-11-27,The Ordinary Niacinamide 10% + Zinc 1% Serum,886,200,W3
2023-11-28,The Ordinary Niacinamide 10% + Zinc 1% Serum,896,0,W1
2023-11-29,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,50,W3
2023-11-30,The Ordinary Niacinamide 10% + Zinc 1% Serum,715,200,W3
2023-12-01,The Ordinary Niacinamide 10% + Zinc 1% Serum,948,0,W2
2023-12-02,The Ordinary Niacinamide 10% + Zinc 1% Serum,937,200,W1
2023-12-03,The Ordinary Niacinamide 10% + Zinc 1% Serum,738,0,W1
2023-12-04,The Ordinary Niacinamide 10% + Zinc 1% Serum,987,0,W1
2023-12-05,The Ordinary Niacinamide 10% + Zinc 1% Serum,670,0,W2
2023-12-06,The Ordinary Niacinamide 10% + Zinc 1% Serum,802,50,W1
2023-12-07,The Ordinary Niacinamide 10% + Zinc 1% Serum,776,50,W2
2023-12-08,The Ordinary Niacinamide 10% + Zinc 1% Serum,747,100,W1
2023-12-09,The Ordinary Niacinamide 10% + Zinc 1% Serum,787,50,W1
2023-12-10,The Ordinary Niacinamide 10% + Zinc 1% Serum,767,200,W3
2023-12-11,The Ordinary Niacinamide 10% + Zinc 1% Serum,751,200,W2
2023-12-12,The Ordinary Niacinamide 10% + Zinc 1% Serum,1005,50,W3
2023-12-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,899,100,W3
2023-12-14,The Ordinary Niacinamide 10% + Zinc 1% Serum,701,50,W1
2023-12-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,510,0,W2
2023-12-16,The Ordinary Niacinamide 10% + Zinc 1% Serum,1009,0,W2
2023-12-17,The Ordinary Niacinamide 10% + Zinc 1% Serum,829,100,W3
2023-12-18,The Ordinary Niacinamide 10% + Zinc 1% Serum,520,50,W2
2023-12-19,The Ordinary Niacinamide 10% + Zinc 1% Serum,948,0,W2
2023-12-20,The Ordinary Niacinamide 10% + Zinc 1% Serum,1072,50,W2
2023-12-21,The Ordinary Niacinamide 10% + Zinc 1% Serum,905,50,W2
2023-12-22,The Ordinary Niacinamide 10% + Zinc 1% Serum,721,0,W2
2023-12-23,The Ordinary Niacinamide 10% + Zinc 1% Serum,1028,100,W3
2023-12-24,The Ordinary Niacinamide 10% + Zinc 1% Serum,717,100,W2
2023-12-25,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,0,W3
2023-12-26,The Ordinary Niacinamide 10% + Zinc 1% Serum,589,50,W2
2023-12-27,The Ordinary Niacinamide 10% + Zinc 1% Serum,522,50,W3
2023-12-28,The Ordinary Niacinamide 10% + Zinc 1% Serum,501,50,W3
2023-12-29,The Ordinary Niacinamide 10% + Zinc 1% Serum,670,200,W3
2023-12-30,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,0,W3
2023-12-31,The Ordinary Niacinamide 10% + Zinc 1% Serum,513,50,W1
2023-01-01,The Ordinary Niacinamide 10% + Zinc 1% Serum,1090,0,W3
2023-01-02,The Ordinary Niacinamide 10% + Zinc 1% Serum,586,50,W2
2023-01-03,The Ordinary Niacinamide 10% + Zinc 1% Serum,686,100,W3
2023-01-04,The Ordinary Niacinamide 10% + Zinc 1% Serum,841,100,W1
2023-01-05,The Ordinary Niacinamide 10% + Zinc 1% Serum,1036,0,W2
2023-01-06,The Ordinary Niacinamide 10% + Zinc 1% Serum,1128,100,W1
2023-01-07,The Ordinary Niacinamide 10% + Zinc 1% Serum,500,0,W3
2023-01-08,The Ordinary Niacinamide 10% + Zinc 1% Serum,851,50,W1
2023-01-09,The Ordinary Niacinamide 10% + Zinc 1% Serum,754,50,W1
2023-01-10,The Ordinary Niacinamide 10% + Zinc 1% Serum,718,0,W2
2023-01-11,The Ordinary Niacinamide 10% + Zinc 1% Serum,951,0,W2
2023-01-12,The Ordinary Niacinamide 10% + Zinc 1% Serum,991,50,W1
2023-01-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,762,100,W3
2023-01-14,The Ordinary Niacinamide 10% + Zinc 1% Serum,675,100,W2
2023-01-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,515,0,W2
