date,product_id,sales_units,price,discount,stock_level,rating,is_sale_period,holiday,weather,ad_spend,initial_stock,daily_restock,warehouse_id
2027-04-01,Clinique Moisture Surge Hydrator,95,2703.1,9.05,588,4.3,0,0,Rainy,16053.14,683,50,W3
2027-04-01,Nykaa Matte Nail Enamel,74,3510.26,13.64,668,3.6,0,0,Sunny,45511.16,783,0,W2
2027-04-02,L'Oreal Paris Voluminous Mascara,47,1682.92,22.99,534,4.1,0,0,Sunny,8749.63,626,0,W2
2027-04-02,The Ordinary Niacinamide 10% + Zinc 1% Serum,55,1998.09,1.0,650,4.7,0,1,Sunny,7539.83,705,50,W2
2027-04-02,Revlon Colorstay Liquid Eyeliner,32,1540.05,24.27,60,3.9,0,0,Sunny,7969.71,612,0,W3
2027-04-02,Nykaa Matte Nail Enamel,77,2621.0,12.54,809,4.1,0,0,Rainy,43013.71,886,100,W2
2027-04-02,Bobbi Brown Instant Full Cover Concealer,55,2978.59,9.91,211,4.5,0,0,Rainy,23200.06,951,50,W2
2027-04-02,Maybelline Superstay Matte Ink Lipstick,63,2090.69,22.94,532,3.5,0,0,Sunny,15170.99,813,50,W2
2027-04-02,Huda Beauty Rose Gold Remastered Eyeshadow,18,4020.57,18.8,456,3.7,0,0,Sunny,11446.67,569,200,W1
2027-04-02,Clinique Moisture Surge Hydrator,45,1645.72,4.25,762,4.0,0,0,Sunny,20044.59,945,50,W1
2027-04-03,Maybelline Superstay Matte Ink Lipstick,36,1231.71,28.21,735,4.2,0,0,Rainy,34945.97,771,100,W1
2027-04-03,Nykaa Matte Nail Enamel,71,2373.11,9.39,259,4.6,0,0,Sunny,8580.62,922,0,W1
2027-04-03,Clinique Moisture Surge Hydrator,60,3945.47,6.38,465,4.1,1,0,Stormy,11225.31,670,100,W1
2027-04-03,Bobbi Brown Instant Full Cover Concealer,44,3287.39,10.14,434,4.4,0,0,Sunny,9066.89,746,100,W3
2027-04-03,L'Oreal Paris Voluminous Mascara,38,4320.11,2.56,50,4.4,0,0,Sunny,19946.3,705,0,W1
2027-04-03,MAC Studio Fix Powder Plus Foundation,49,3055.11,15.92,340,4.3,1,0,Sunny,31776.05,683,100,W1
2027-04-03,Revlon Colorstay Liquid Eyeliner,7,4010.59,4.87,551,4.2,1,0,Rainy,7535.02,581,0,W3
2027-04-04,Clinique Moisture Surge Hydrator,6,2793.2,2.06,334,4.9,0,0,Sunny,13678.97,874,100,W3
2027-04-04,Lakme Absolute Skin Natural Mousse,46,3394.78,9.66,658,4.5,0,0,Rainy,41066.78,704,0,W1
2027-04-04,Nykaa Matte Nail Enamel,30,4017.95,10.96,542,3.8,0,0,Snowy,38264.58,890,0,W1
2027-04-04,L'Oreal Paris Voluminous Mascara,64,4419.11,24.28,390,3.8,1,0,Stormy,43384.44,808,50,W3
2027-04-04,MAC Studio Fix Powder Plus Foundation,17,1600.77,0.39,349,4.2,0,0,Snowy,27351.48,763,100,W3
2027-04-04,Bobbi Brown Instant Full Cover Concealer,53,843.9,8.58,488,3.7,0,1,Sunny,27688.26,623,100,W1
2027-04-04,Huda Beauty Rose Gold Remastered Eyeshadow,51,1166.02,19.93,800,4.0,0,0,Snowy,25660.23,851,0,W3
2027-04-04,Maybelline Superstay Matte Ink Lipstick,32,3156.79,8.91,675,4.8,0,0,Stormy,45366.51,707,50,W2
2027-04-05,Nykaa Matte Nail Enamel,79,2751.08,3.56,0,5.0,1,0,Rainy,11679.28,870,0,W3
2027-04-05,Bobbi Brown Instant Full Cover Concealer,41,1408.45,20.12,523,4.4,0,0,Sunny,8986.14,853,0,W1
2027-04-05,Revlon Colorstay Liquid Eyeliner,48,3151.97,2.63,797,5.0,0,1,Snowy,16258.74,961,50,W1
2027-04-05,Lakme Absolute Skin Natural Mousse,49,2321.67,29.28,451,4.8,0,0,Rainy,38830.72,509,0,W3
2027-04-05,MAC Studio Fix Powder Plus Foundation,97,2140.95,20.38,704,4.6,0,0,Stormy,45457.25,993,0,W3
2027-04-05,Huda Beauty Rose Gold Remastered Eyeshadow,16,1565.93,6.12,582,3.6,0,1,Snowy,35270.05,627,0,W2
2027-04-05,The Ordinary Niacinamide 10% + Zinc 1% Serum,65,1923.71,29.8,459,3.6,0,0,Snowy,22096.4,524,50,W3
2027-04-05,L'Oreal Paris Voluminous Mascara,69,4391.12,19.01,702,4.7,0,1,Stormy,20472.0,794,0,W3
2027-04-05,Clinique Moisture Surge Hydrator,76,2252.88,0.07,484,5.0,0,0,Sunny,29587.21,821,0,W3
2027-04-06,Bobbi Brown Instant Full Cover Concealer,59,673.27,2.72,348,3.9,0,0,Rainy,12695.83,893,200,W1
2027-04-06,Maybelline Superstay Matte Ink Lipstick,42,2270.91,19.61,637,3.9,0,0,Sunny,48985.24,700,0,W1
2027-04-06,L'Oreal Paris Voluminous Mascara,59,4978.88,12.56,842,3.6,0,0,Snowy,7446.79,997,50,W1
2027-04-06,Huda Beauty Rose Gold Remastered Eyeshadow,40,3773.1,9.22,419,3.9,0,0,Sunny,7820.86,959,0,W1
2027-04-06,MAC Studio Fix Powder Plus Foundation,24,4252.66,5.53,870,4.4,0,0,Sunny,35698.92,894,50,W2
2027-04-06,Nykaa Matte Nail Enamel,36,1536.58,2.53,643,4.1,0,0,Sunny,13530.12,910,50,W1
2027-04-06,Revlon Colorstay Liquid Eyeliner,56,3861.3,5.88,818,4.2,0,0,Sunny,8091.45,874,200,W3
2027-04-06,The Ordinary Niacinamide 10% + Zinc 1% Serum,79,4799.16,9.58,640,4.2,0,0,Sunny,17589.89,719,0,W2
2027-04-06,Clinique Moisture Surge Hydrator,74,2019.31,3.17,418,3.6,1,0,Rainy,20889.3,671,100,W1
2027-04-07,Nykaa Matte Nail Enamel,12,4270.72,4.16,926,4.0,0,1,Snowy,41979.59,938,0,W2
2027-04-07,Lakme Absolute Skin Natural Mousse,69,3086.62,19.52,873,4.1,0,0,Rainy,48717.67,942,0,W1
2027-04-07,L'Oreal Paris Voluminous Mascara,48,793.91,26.34,326,4.2,0,0,Sunny,12632.6,936,0,W3
2027-04-07,The Ordinary Niacinamide 10% + Zinc 1% Serum,43,3005.11,11.92,830,5.0,1,0,Rainy,28758.55,906,0,W3
2027-04-07,Bobbi Brown Instant Full Cover Concealer,22,3661.92,17.67,725,4.0,0,0,Stormy,49063.25,954,0,W3
2027-04-07,Huda Beauty Rose Gold Remastered Eyeshadow,52,1223.36,10.65,736,3.6,0,0,Sunny,31254.21,788,0,W3
2027-04-07,Maybelline Superstay Matte Ink Lipstick,33,2978.86,22.89,538,4.0,0,1,Snowy,21857.56,571,0,W2
2027-04-08,Revlon Colorstay Liquid Eyeliner,75,1600.98,8.07,398,4.2,0,0,Rainy,18570.14,853,0,W3
2027-04-08,Nykaa Matte Nail Enamel,41,4787.44,25.45,245,3.8,0,0,Rainy,46028.3,772,0,W3
2027-04-08,L'Oreal Paris Voluminous Mascara,19,4143.08,10.88,409,4.7,0,0,Sunny,11693.66,892,0,W3
2027-04-08,MAC Studio Fix Powder Plus Foundation,41,700.82,12.2,365,4.7,0,0,Sunny,38027.88,502,50,W2
2027-04-08,Clinique Moisture Surge Hydrator,68,2482.18,9.55,583,4.1,0,0,Sunny,19691.38,969,200,W1
2027-04-08,Bobbi Brown Instant Full Cover Concealer,37,4783.66,27.21,531,4.0,0,1,Rainy,24199.95,919,0,W3
2027-04-08,Lakme Absolute Skin Natural Mousse,40,663.88,14.34,336,4.1,1,1,Sunny,26775.08,873,50,W1
2027-04-09,Huda Beauty Rose Gold Remastered Eyeshadow,43,3710.7,19.7,555,3.8,1,0,Stormy,25672.89,610,50,W1
2027-04-09,The Ordinary Niacinamide 10% + Zinc 1% Serum,16,1293.42,18.89,543,4.7,1,0,Rainy,28240.52,672,0,W1
2027-04-09,Revlon Colorstay Liquid Eyeliner,25,2031.83,5.3,471,3.7,0,0,Stormy,33974.25,905,0,W1
2027-04-09,Maybelline Superstay Matte Ink Lipstick,38,3664.53,17.68,303,3.8,1,0,Sunny,11286.42,801,0,W2
2027-04-09,Clinique Moisture Surge Hydrator,41,3250.94,23.78,147,4.6,0,1,Sunny,12890.87,888,0,W1
2027-04-09,Nykaa Matte Nail Enamel,81,835.02,0.73,1014,4.0,0,0,Stormy,26018.46,1095,100,W3
2027-04-09,MAC Studio Fix Powder Plus Foundation,44,3410.12,11.76,595,4.0,1,0,Rainy,49352.24,930,50,W3
2027-04-09,Lakme Absolute Skin Natural Mousse,52,2802.89,10.62,277,4.2,0,0,Sunny,16396.24,627,0,W2
2027-04-10,Bobbi Brown Instant Full Cover Concealer,57,940.89,29.11,300,3.7,0,0,Sunny,27328.06,662,0,W3
2027-04-10,Nykaa Matte Nail Enamel,8,1039.49,14.51,395,4.5,1,0,Sunny,22645.81,739,50,W2
2027-04-10,Revlon Colorstay Liquid Eyeliner,92,1745.85,15.67,535,4.9,1,0,Sunny,46673.74,627,0,W3
2027-04-10,Lakme Absolute Skin Natural Mousse,43,3074.37,23.55,340,4.3,1,0,Sunny,37222.7,702,50,W3
2027-04-10,Clinique Moisture Surge Hydrator,68,3398.03,24.84,326,4.3,1,0,Sunny,8089.92,891,100,W1
2027-04-10,Huda Beauty Rose Gold Remastered Eyeshadow,38,3414.84,23.53,569,4.7,1,0,Sunny,5060.99,607,0,W2
2027-04-10,MAC Studio Fix Powder Plus Foundation,32,3639.13,11.7,745,4.0,0,0,Sunny,9696.47,800,0,W3
2027-04-10,The Ordinary Niacinamide 10% + Zinc 1% Serum,41,940.89,4.58,848,5.0,1,0,Stormy,34528.16,889,0,W3
2027-04-11,Maybelline Superstay Matte Ink Lipstick,42,3325.47,16.74,564,3.9,0,0,Sunny,15404.32,938,100,W2
2027-04-11,The Ordinary Niacinamide 10% + Zinc 1% Serum,78,1853.5,28.25,438,5.0,0,0,Rainy,19460.46,666,0,W3
2027-04-11,Nykaa Matte Nail Enamel,40,580.02,3.77,144,4.6,0,0,Sunny,14733.22,708,0,W2
2027-04-11,Bobbi Brown Instant Full Cover Concealer,83,910.84,11.08,375,4.8,1,0,Rainy,40528.32,555,0,W3
2027-04-11,Clinique Moisture Surge Hydrator,57,2471.61,7.61,727,4.2,0,0,Snowy,49513.36,784,200,W2
2027-04-12,Huda Beauty Rose Gold Remastered Eyeshadow,62,4344.94,21.71,565,4.9,0,0,Rainy,19070.37,635,0,W3
2027-04-12,Lakme Absolute Skin Natural Mousse,38,1149.56,21.02,331,4.1,1,0,Rainy,18609.99,726,0,W2
2027-04-12,MAC Studio Fix Powder Plus Foundation,51,2612.44,3.83,460,4.4,0,0,Sunny,24247.14,855,50,W1
2027-04-12,Maybelline Superstay Matte Ink Lipstick,64,4242.07,26.14,431,4.2,0,0,Sunny,9333.5,986,50,W1
2027-04-12,Clinique Moisture Surge Hydrator,47,2323.14,19.11,950,3.6,0,1,Sunny,6299.16,997,50,W2
2027-04-12,The Ordinary Niacinamide 10% + Zinc 1% Serum,29,1171.4,18.33,558,3.8,1,0,Rainy,32147.94,664,0,W1
2027-04-12,Revlon Colorstay Liquid Eyeliner,77,2417.07,18.27,417,4.2,0,0,Sunny,11956.83,853,0,W3
2027-04-13,Lakme Absolute Skin Natural Mousse,50,1227.06,25.76,321,3.8,1,1,Sunny,42864.99,504,200,W3
2027-04-13,Maybelline Superstay Matte Ink Lipstick,48,1486.4,4.84,884,4.3,0,0,Sunny,21662.21,932,0,W1
2027-04-13,The Ordinary Niacinamide 10% + Zinc 1% Serum,52,3530.2,18.9,679,3.7,0,1,Stormy,18950.82,755,0,W3
2027-04-13,Revlon Colorstay Liquid Eyeliner,50,2541.8,12.39,743,4.3,0,1,Rainy,7949.43,891,0,W3
2027-04-13,MAC Studio Fix Powder Plus Foundation,21,1432.39,3.61,784,4.7,0,0,Sunny,26007.05,805,0,W3
2027-04-13,Nykaa Matte Nail Enamel,19,4439.45,20.31,681,3.7,0,0,Sunny,47384.18,700,50,W2
2027-04-13,Clinique Moisture Surge Hydrator,42,583.11,20.89,703,4.7,1,0,Sunny,18691.06,745,0,W3
2027-04-13,L'Oreal Paris Voluminous Mascara,61,2884.97,15.97,362,4.2,0,0,Stormy,15688.48,558,0,W3
2027-04-14,The Ordinary Niacinamide 10% + Zinc 1% Serum,73,2259.64,21.61,206,4.1,0,0,Rainy,26722.12,953,100,W2
2027-04-14,Clinique Moisture Surge Hydrator,81,4612.24,22.98,761,4.7,0,0,Stormy,7371.26,842,0,W1
2027-04-14,Bobbi Brown Instant Full Cover Concealer,68,854.98,21.11,324,4.6,0,0,Stormy,28609.3,876,0,W1
2027-04-14,MAC Studio Fix Powder Plus Foundation,71,1198.62,21.1,614,3.5,0,0,Rainy,22245.16,870,50,W2
2027-04-14,Maybelline Superstay Matte Ink Lipstick,37,4009.98,26.57,823,4.0,0,0,Snowy,35497.53,860,0,W3
2027-04-14,Lakme Absolute Skin Natural Mousse,50,1672.81,28.57,600,4.0,1,0,Rainy,34942.77,650,0,W3
2027-04-15,Revlon Colorstay Liquid Eyeliner,36,1157.84,17.66,337,4.0,0,0,Snowy,24225.92,781,0,W1
2027-04-15,The Ordinary Niacinamide 10% + Zinc 1% Serum,40,1965.12,14.08,709,4.6,0,0,Rainy,24143.12,749,50,W2
2027-04-15,L'Oreal Paris Voluminous Mascara,44,3224.58,29.62,399,4.3,0,0,Stormy,24707.99,560,0,W1
2027-04-15,Bobbi Brown Instant Full Cover Concealer,0,4518.88,29.3,665,4.6,0,0,Sunny,33132.72,774,50,W3
2027-04-15,Lakme Absolute Skin Natural Mousse,31,2868.76,6.48,664,3.5,0,0,Snowy,20468.9,774,200,W2
2027-04-15,Clinique Moisture Surge Hydrator,44,1081.09,4.36,314,3.5,0,0,Rainy,24550.49,537,0,W3
2027-04-16,Maybelline Superstay Matte Ink Lipstick,79,4199.89,4.34,362,3.9,0,0,Sunny,12182.61,740,50,W1
2027-04-16,Lakme Absolute Skin Natural Mousse,86,2645.56,28.82,295,4.0,0,0,Stormy,45303.58,515,50,W3
2027-04-16,Revlon Colorstay Liquid Eyeliner,0,4304.66,3.54,715,3.6,0,0,Sunny,27421.8,715,200,W1
2027-04-16,Clinique Moisture Surge Hydrator,63,4430.42,12.4,247,4.4,0,0,Sunny,40907.46,874,0,W1
2027-04-16,Nykaa Matte Nail Enamel,35,3746.88,9.43,642,3.9,0,0,Sunny,36012.68,677,0,W2
2027-04-17,Maybelline Superstay Matte Ink Lipstick,56,2985.66,15.51,702,3.7,0,0,Sunny,12275.4,959,0,W1
2027-04-17,Nykaa Matte Nail Enamel,32,4808.19,4.28,350,3.7,0,1,Stormy,34677.9,741,0,W2
2027-04-17,Clinique Moisture Surge Hydrator,59,3646.48,1.7,138,4.7,1,0,Sunny,32581.94,894,0,W1
2027-04-17,Revlon Colorstay Liquid Eyeliner,22,3145.63,10.26,610,4.1,0,0,Sunny,30920.1,699,50,W3
2027-04-17,Huda Beauty Rose Gold Remastered Eyeshadow,41,3694.28,19.63,552,4.6,0,0,Snowy,27878.22,849,100,W3
2027-04-17,Bobbi Brown Instant Full Cover Concealer,63,2312.91,29.45,315,4.5,0,0,Sunny,16532.26,979,0,W3
2027-04-17,L'Oreal Paris Voluminous Mascara,51,3537.47,0.18,432,4.0,0,0,Sunny,28421.94,757,0,W1
2027-04-17,Lakme Absolute Skin Natural Mousse,55,3565.03,25.25,317,4.1,0,0,Rainy,12039.6,748,0,W1
2027-04-18,The Ordinary Niacinamide 10% + Zinc 1% Serum,54,3185.09,15.13,855,4.0,0,0,Snowy,29179.11,982,100,W2
2027-04-18,Huda Beauty Rose Gold Remastered Eyeshadow,54,4115.04,28.89,696,4.8,0,1,Rainy,35089.05,889,50,W2
2027-04-18,L'Oreal Paris Voluminous Mascara,54,4766.5,22.38,672,5.0,1,0,Sunny,27641.62,726,50,W2
2027-04-18,Bobbi Brown Instant Full Cover Concealer,44,4213.71,8.93,741,4.3,0,0,Rainy,17118.55,917,0,W2
2027-04-18,Revlon Colorstay Liquid Eyeliner,70,1202.08,17.89,601,3.7,1,0,Sunny,21872.79,914,50,W2
2027-04-19,Lakme Absolute Skin Natural Mousse,43,2302.97,1.9,443,5.0,0,0,Snowy,12642.98,989,0,W2
2027-04-19,Maybelline Superstay Matte Ink Lipstick,74,3248.67,0.66,455,4.1,0,0,Sunny,8962.26,626,0,W1
2027-04-19,Revlon Colorstay Liquid Eyeliner,37,756.72,14.25,594,3.9,0,0,Rainy,12667.85,921,50,W1
2027-04-19,Huda Beauty Rose Gold Remastered Eyeshadow,66,1042.17,0.02,219,4.1,0,1,Sunny,33037.01,729,200,W2
2027-04-19,L'Oreal Paris Voluminous Mascara,37,3154.16,10.26,209,3.7,0,0,Rainy,20433.36,870,0,W2
2027-04-20,Nykaa Matte Nail Enamel,44,3795.97,12.24,291,4.7,1,1,Sunny,9327.88,593,50,W3
2027-04-20,MAC Studio Fix Powder Plus Foundation,52,857.43,6.73,541,4.0,0,1,Sunny,13626.82,634,100,W1
2027-04-20,Maybelline Superstay Matte Ink Lipstick,53,4187.62,13.64,489,4.7,0,0,Rainy,26257.24,747,50,W3
2027-04-20,The Ordinary Niacinamide 10% + Zinc 1% Serum,58,2207.38,12.29,299,3.8,1,0,Snowy,21097.37,710,0,W3
2027-04-20,Huda Beauty Rose Gold Remastered Eyeshadow,81,3322.01,15.75,500,4.2,0,1,Sunny,34450.26,581,0,W3
2027-04-20,Clinique Moisture Surge Hydrator,58,592.62,12.96,608,4.2,0,0,Sunny,15061.43,837,200,W1
2027-04-21,Revlon Colorstay Liquid Eyeliner,56,4542.22,15.48,714,4.2,0,0,Sunny,32010.75,938,50,W2
2027-04-21,L'Oreal Paris Voluminous Mascara,42,1887.7,22.85,416,3.8,0,0,Rainy,49252.4,713,0,W1
2027-04-21,Lakme Absolute Skin Natural Mousse,49,4703.32,9.13,551,5.0,0,0,Rainy,42374.89,600,100,W1
2027-04-21,The Ordinary Niacinamide 10% + Zinc 1% Serum,54,3397.15,1.4,442,4.6,0,1,Rainy,13840.52,691,0,W1
2027-04-21,Nykaa Matte Nail Enamel,42,1255.8,26.71,78,3.6,1,0,Sunny,31922.93,811,0,W1
2027-04-22,Revlon Colorstay Liquid Eyeliner,18,2348.22,14.93,408,4.7,1,0,Rainy,22094.7,590,0,W1
2027-04-22,Lakme Absolute Skin Natural Mousse,48,1846.54,26.46,165,3.6,0,0,Sunny,19611.47,760,100,W3
2027-04-22,Huda Beauty Rose Gold Remastered Eyeshadow,38,1391.38,24.8,0,4.5,0,0,Sunny,33852.77,960,200,W1
2027-04-22,MAC Studio Fix Powder Plus Foundation,58,2835.02,22.14,625,4.5,0,0,Sunny,8432.19,683,0,W1
2027-04-22,Nykaa Matte Nail Enamel,69,773.36,10.84,258,3.7,0,1,Snowy,40983.47,701,0,W3
2027-04-22,Maybelline Superstay Matte Ink Lipstick,27,4822.29,19.74,777,4.8,0,1,Sunny,26866.66,861,100,W2
2027-04-23,MAC Studio Fix Powder Plus Foundation,49,1105.29,25.62,654,4.9,0,0,Sunny,9331.99,712,50,W2
2027-04-23,L'Oreal Paris Voluminous Mascara,73,1780.47,14.31,446,4.3,0,0,Rainy,35406.57,979,50,W2
2027-04-23,Clinique Moisture Surge Hydrator,36,2011.34,9.27,672,4.4,0,0,Stormy,26136.01,758,100,W1
2027-04-23,The Ordinary Niacinamide 10% + Zinc 1% Serum,42,4569.09,22.35,800,4.0,0,0,Sunny,13951.04,842,50,W3
2027-04-23,Revlon Colorstay Liquid Eyeliner,14,2470.92,20.82,585,4.0,0,0,Sunny,5138.17,965,0,W3
2027-04-24,Bobbi Brown Instant Full Cover Concealer,41,3879.6,14.34,549,4.2,0,0,Sunny,42171.41,703,0,W2
2027-04-24,Huda Beauty Rose Gold Remastered Eyeshadow,48,3255.17,2.15,463,4.8,0,0,Sunny,44529.64,822,0,W3
2027-04-24,Maybelline Superstay Matte Ink Lipstick,39,2469.36,5.27,914,4.8,1,0,Sunny,13817.88,953,200,W1
2027-04-24,L'Oreal Paris Voluminous Mascara,62,769.24,24.48,285,4.7,0,0,Snowy,25144.68,527,50,W2
2027-04-24,Revlon Colorstay Liquid Eyeliner,28,1785.05,15.81,948,3.7,1,0,Rainy,47939.87,976,50,W1
2027-04-25,Huda Beauty Rose Gold Remastered Eyeshadow,24,509.52,29.98,416,4.6,0,0,Snowy,17112.98,979,0,W1
2027-04-25,The Ordinary Niacinamide 10% + Zinc 1% Serum,62,2629.72,13.46,657,3.6,0,0,Stormy,38852.41,734,100,W2
2027-04-25,Clinique Moisture Surge Hydrator,46,4061.83,1.8,729,4.7,0,0,Rainy,35491.02,775,50,W1
2027-04-25,Nykaa Matte Nail Enamel,42,4867.26,13.65,397,4.0,0,0,Rainy,40315.71,766,0,W2
2027-04-25,L'Oreal Paris Voluminous Mascara,64,1937.63,1.16,941,4.6,0,0,Rainy,17322.11,1005,50,W3
2027-04-25,MAC Studio Fix Powder Plus Foundation,91,2142.94,23.62,559,4.6,1,0,Sunny,45489.81,926,0,W3
2027-04-26,MAC Studio Fix Powder Plus Foundation,26,3339.74,27.27,776,3.8,0,0,Stormy,26397.36,802,0,W2
2027-04-26,L'Oreal Paris Voluminous Mascara,40,3843.59,6.93,504,4.0,0,0,Snowy,29577.12,870,0,W2
2027-04-26,Bobbi Brown Instant Full Cover Concealer,11,4997.93,9.86,83,3.9,0,0,Sunny,6772.16,515,0,W1
2027-04-26,Revlon Colorstay Liquid Eyeliner,43,2331.56,22.63,399,4.8,1,0,Stormy,26408.27,525,0,W3
2027-04-26,The Ordinary Niacinamide 10% + Zinc 1% Serum,46,1224.45,19.51,322,4.4,0,0,Stormy,19374.87,949,50,W1
2027-04-26,Huda Beauty Rose Gold Remastered Eyeshadow,41,666.44,22.66,665,4.4,0,0,Snowy,37077.34,706,0,W3
2027-04-26,Maybelline Superstay Matte Ink Lipstick,26,2973.18,12.02,404,4.4,0,0,Sunny,42449.11,842,0,W3
2027-04-27,Clinique Moisture Surge Hydrator,78,3333.37,4.05,673,4.1,0,0,Rainy,35764.02,751,0,W1
2027-04-27,Maybelline Superstay Matte Ink Lipstick,59,1085.07,20.38,614,4.8,0,0,Sunny,40513.3,673,50,W1
2027-04-27,Huda Beauty Rose Gold Remastered Eyeshadow,40,1139.72,26.39,452,4.5,0,0,Snowy,29274.76,994,0,W2
2027-04-27,L'Oreal Paris Voluminous Mascara,19,3503.46,29.65,670,4.9,0,0,Rainy,13916.72,689,0,W1
2027-04-27,Nykaa Matte Nail Enamel,48,4083.36,28.8,553,4.5,0,0,Rainy,48236.28,648,0,W3
2027-04-28,Bobbi Brown Instant Full Cover Concealer,46,1906.16,19.66,502,4.6,0,0,Snowy,10592.65,929,100,W1
2027-04-28,Maybelline Superstay Matte Ink Lipstick,59,773.52,22.38,208,4.1,1,1,Snowy,46859.11,825,0,W3
2027-04-28,Revlon Colorstay Liquid Eyeliner,36,732.59,8.18,346,4.3,0,0,Sunny,38045.21,957,100,W3
2027-04-28,Lakme Absolute Skin Natural Mousse,0,2336.83,2.58,429,4.8,0,0,Rainy,21074.53,566,0,W3
2027-04-28,Huda Beauty Rose Gold Remastered Eyeshadow,38,3273.02,9.7,889,4.9,0,0,Snowy,41285.1,962,100,W1
2027-04-28,MAC Studio Fix Powder Plus Foundation,32,1782.21,23.16,271,3.9,0,0,Rainy,21501.44,884,0,W3
2027-04-29,Huda Beauty Rose Gold Remastered Eyeshadow,76,2506.15,7.62,645,4.2,1,1,Sunny,18859.21,747,50,W3
2027-04-29,Maybelline Superstay Matte Ink Lipstick,77,1525.76,7.35,748,4.4,1,0,Sunny,22501.55,964,0,W2
2027-04-29,Revlon Colorstay Liquid Eyeliner,67,2569.63,28.34,677,3.7,0,0,Snowy,6364.27,744,0,W2
2027-04-29,Clinique Moisture Surge Hydrator,65,1809.58,18.33,674,4.5,1,0,Snowy,14643.74,739,0,W3
2027-04-29,Nykaa Matte Nail Enamel,61,2726.84,3.15,620,4.1,0,0,Rainy,14871.86,759,0,W2
2027-04-29,L'Oreal Paris Voluminous Mascara,44,1887.53,23.34,236,4.8,0,0,Sunny,43316.45,769,200,W2
2027-04-29,Bobbi Brown Instant Full Cover Concealer,76,3589.14,18.17,727,4.8,0,0,Sunny,42873.47,996,0,W3
2027-04-29,The Ordinary Niacinamide 10% + Zinc 1% Serum,60,2669.36,9.56,750,3.8,0,0,Sunny,25588.33,886,200,W3
2027-04-29,Lakme Absolute Skin Natural Mousse,67,563.77,28.65,504,4.0,0,0,Sunny,14186.11,823,0,W2
2027-04-30,MAC Studio Fix Powder Plus Foundation,68,1595.05,10.0,567,4.4,0,0,Sunny,42200.59,820,200,W1
2027-04-30,Nykaa Matte Nail Enamel,53,2875.9,20.39,971,4.8,0,0,Rainy,22540.97,1024,200,W1
2027-04-30,Lakme Absolute Skin Natural Mousse,58,2874.38,1.95,161,3.6,0,0,Sunny,46045.63,909,0,W3
2027-04-30,Revlon Colorstay Liquid Eyeliner,69,3713.19,0.66,131,4.3,0,0,Snowy,23277.89,552,0,W2
2027-04-30,L'Oreal Paris Voluminous Mascara,40,2114.73,1.28,369,3.7,0,0,Snowy,40200.35,814,0,W1
2027-05-01,Huda Beauty Rose Gold Remastered Eyeshadow,78,1379.19,7.53,168,4.4,0,0,Sunny,36274.2,721,0,W2
2027-05-01,L'Oreal Paris Voluminous Mascara,41,3390.9,11.82,785,4.7,1,0,Sunny,19994.8,826,50,W2
2027-05-01,MAC Studio Fix Powder Plus Foundation,25,4941.53,24.99,599,4.6,0,0,Snowy,12719.69,911,50,W3
2027-05-01,Nykaa Matte Nail Enamel,61,4889.55,7.86,267,3.7,0,0,Rainy,18288.72,784,100,W1
2027-05-01,Revlon Colorstay Liquid Eyeliner,18,1414.54,11.79,736,3.6,0,0,Sunny,24798.89,754,100,W2
2027-05-02,Huda Beauty Rose Gold Remastered Eyeshadow,38,2048.32,26.74,895,5.0,0,0,Stormy,45958.79,960,50,W3
2027-05-02,Nykaa Matte Nail Enamel,65,3383.66,23.03,656,3.7,1,0,Sunny,24173.45,721,0,W1
2027-05-02,Revlon Colorstay Liquid Eyeliner,32,1591.18,0.57,319,3.7,0,0,Snowy,27530.67,987,50,W3
2027-05-02,L'Oreal Paris Voluminous Mascara,44,674.04,17.65,297,4.1,0,0,Sunny,23863.95,551,100,W1
2027-05-02,The Ordinary Niacinamide 10% + Zinc 1% Serum,15,3172.37,17.78,575,3.9,1,0,Sunny,45919.12,590,0,W1
2027-05-02,Lakme Absolute Skin Natural Mousse,58,1024.72,12.62,536,4.3,0,0,Sunny,11235.62,862,50,W1
2027-05-02,Clinique Moisture Surge Hydrator,55,4164.26,24.44,675,4.9,1,0,Sunny,23747.29,953,0,W3
2027-05-02,Maybelline Superstay Matte Ink Lipstick,60,4596.55,27.93,227,3.7,1,0,Sunny,32631.08,501,0,W2
2027-05-02,MAC Studio Fix Powder Plus Foundation,31,1139.98,7.24,192,3.8,0,0,Rainy,27097.1,552,50,W3
2027-05-03,Lakme Absolute Skin Natural Mousse,25,1307.43,9.14,665,4.9,0,0,Sunny,38265.1,991,50,W2
2027-05-03,Clinique Moisture Surge Hydrator,32,2017.67,2.01,944,4.4,1,0,Sunny,43101.33,976,0,W2
2027-05-03,L'Oreal Paris Voluminous Mascara,56,3920.28,0.77,716,4.2,0,0,Rainy,10172.92,964,0,W1
2027-05-03,Revlon Colorstay Liquid Eyeliner,59,1757.0,21.95,159,4.1,0,0,Stormy,9200.2,916,50,W2
2027-05-03,Huda Beauty Rose Gold Remastered Eyeshadow,71,3591.47,15.17,507,4.8,0,0,Sunny,35052.13,956,0,W1
2027-05-03,Nykaa Matte Nail Enamel,61,3058.0,7.31,397,3.7,1,0,Snowy,13469.83,712,100,W3
